	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score
10	1.6505760192871093	0.8395147596951188	0.02683534622192383	0.012321043170924806	entropy	2	auto	4	7	30	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 30}	0.6328413284132841	0.6394306800210859	0.6307327358987875	0.6441750131787032	0.6438175586606908	0.6403901924597943	0.6451357764302663	0.6351173213814922	0.6469812813076721	0.6380174004745583	0.6396639288226336	0.005209279495459866	1353	0.6464557703573521	0.6454891622729936	0.6434094903339191	0.6482132396016403	0.6431563223104185	0.6434785155677923	0.6401980024018042	0.6349550393954483	0.6440350311941654	0.6499809613075188	0.6439371534743052	0.003991645857915208
11	4.525298476219177	1.0018393280305198	0.07151753902435302	0.029670807123664857	entropy	2	auto	4	7	50	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 50}	0.6362677912493411	0.6460200316288878	0.6317870321560358	0.6431207169214549	0.6398629053519641	0.6403901924597943	0.6398629053519641	0.6533087266016346	0.6446084893224361	0.639335618244134	0.6414564409287646	0.005523959601967165	1263	0.6507029876977153	0.6433216168717047	0.6468072642062097	0.6465143526654951	0.6425705163879207	0.6490729621276471	0.6451187721507864	0.6483699950206496	0.6466711578454059	0.6454116751120353	0.6464561300085571	0.0023774353790107735
12	0.5390221357345581	0.22851520452933716	0.009558010101318359	0.0050188061936217885	entropy	2	auto	4	10	10	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}	0.6299420137058513	0.636004217185029	0.6357406431207169	0.6404849762783342	0.6153440548378593	0.6290535196414447	0.632217242288426	0.6248352227788031	0.6356446084893225	0.6250988663327182	0.6304365364658504	0.006929678300968095	1563	0.6369654364381957	0.6389279437609842	0.6392794376098418	0.6369947275922672	0.6238540171641135	0.6314987844527108	0.6355115550218212	0.6247034357517355	0.6339884596233268	0.6298292375735919	0.6331553034988587	0.005273400428017382
13	1.1331677198410035	0.497797106497729	0.01944549083709717	0.010474227000750019	entropy	2	auto	4	10	20	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20}	0.6270426989984186	0.636004217185029	0.6154454401686874	0.650764364786505	0.6361718955971527	0.629580806749275	0.6366991827049828	0.6472449248615871	0.634590034273662	0.6311626680727657	0.6344706233398065	0.009438645516947782	1498	0.6400702987697715	0.6362331575864089	0.6308728763913298	0.6456063268892794	0.6396121964793064	0.6406959374359275	0.6369174892358161	0.6420432910576725	0.6341642014000761	0.6349550393954483	0.6381170814641037	0.004090174963964945
14	1.639693832397461	0.4597714479627322	0.029884696006774902	0.016200091703883264	entropy	2	auto	4	10	30	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}	0.6365313653136532	0.6454928835002636	0.6383763837638377	0.643384290985767	0.6406538360137095	0.6388083311363038	0.649354073292908	0.6546269443712102	0.6456630635380965	0.6403901924597943	0.6433281364375544	0.0053013595731377745	1210	0.6503514938488576	0.6442882249560633	0.6409783245459871	0.6439660222612771	0.6439471603057907	0.6445329662282886	0.6443279341554143	0.6447672885972877	0.6455288362965349	0.6418382589847983	0.64445265101803	0.002355862423959722
15	2.675305652618408	0.809868039806006	0.03416616916656494	0.013920852610579276	entropy	2	auto	4	10	50	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}	0.6294148655772273	0.6352134949920928	0.632577754348972	0.6460200316288878	0.6361718955971527	0.6380174004745583	0.6446084893224361	0.6482994990772476	0.6464539941998418	0.6364355391510678	0.6393212964369483	0.006202775122730934	1371	0.6423842999414177	0.6381370826010545	0.6458406561218512	0.6449912126537786	0.6418089686886734	0.6421018716499224	0.641955420169298	0.6455581265926599	0.6487507688702733	0.644415805043789	0.6435944212332718	0.0027832379798809715
16	0.7151992797851563	0.2864222413269166	0.012514710426330566	0.008134087664587038	entropy	2	auto	4	20	10	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 10}	0.6270426989984186	0.6296784396415392	0.6273062730627307	0.6375856615709015	0.6166622726074348	0.631953598734511	0.6406538360137095	0.6411811231215396	0.6316899551805958	0.6388083311363038	0.6322562190067684	0.00723476410460623	1534	0.6367018160515524	0.6350908025776215	0.6293204452255419	0.6348857644991213	0.6296827860929674	0.6367417474590669	0.6428048387569198	0.6354822647256964	0.6305322046805893	0.6360973609443191	0.6347340031013396	0.003848210011887694
17	1.1814161777496337	0.3456195895256616	0.022133350372314453	0.017669982775433034	entropy	2	auto	4	20	20	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 20}	0.6302055877701634	0.6436478650500791	0.6328413284132841	0.6452293094359515	0.6314263116266807	0.6240442921170577	0.6359082520432375	0.6482994990772476	0.6335354600580015	0.6285262325336145	0.6353664138125319	0.007485204913867368	1483	0.6453427065026363	0.6368482718219097	0.6403339191564148	0.6409197422378442	0.6345742655458246	0.6345156849535749	0.6419847104654228	0.6418968395770481	0.6293020122433438	0.6376497466389385	0.6383367899142958	0.004458661996475231
18	1.933679461479187	0.6664527697924898	0.03525683879852295	0.020354669996698858	entropy	2	auto	4	20	30	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 30}	0.6299420137058513	0.6436478650500791	0.6296784396415392	0.6425935687928308	0.6374901133667282	0.6361718955971527	0.639335618244134	0.6527814394938044	0.6438175586606908	0.6287898760875297	0.6384248388640341	0.007265817463533122	1399	0.6417106033977739	0.6446397188049209	0.6423257176332747	0.6411833626244874	0.6397879382560557	0.6442400632670396	0.6428927096452945	0.6453530945197856	0.6417796783925486	0.6452359333352861	0.6429148819876468	0.0017867804554238121
19	5.088978385925293	1.6848047911644488	0.08572735786437988	0.035142718050718294	entropy	2	auto	4	20	50	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 50}	0.6349499209277807	0.6470743278861361	0.6346863468634686	0.6444385872430153	0.6464539941998418	0.6332718165040865	0.6432902715528606	0.6530450830477195	0.641972053783285	0.6409174795676246	0.642009988157582	0.005964379212375573	1240	0.64800820152314	0.6442003514938489	0.6444639718804921	0.6463678968951376	0.6465832869570312	0.6356872967985706	0.6420140007615477	0.6424240649072962	0.6430977417181688	0.6500102516036437	0.6442857064538876	0.00374501146540772
20	0.6021878242492675	0.25807944536852667	0.012967419624328614	0.010752835758963363	entropy	2	auto	6	2	10	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 10}	0.6259884027411703	0.6278334211913548	0.6180811808118081	0.6420664206642066	0.6076983917743212	0.6340627471658318	0.6359082520432375	0.6351173213814922	0.6279989454257844	0.6374901133667282	0.6292245196565935	0.009682448652721555	1575	0.6340949033391916	0.6289982425307558	0.6191857059168131	0.6428822495606327	0.6165900237251398	0.6385284555226853	0.6399050994405553	0.6313816232682112	0.6298585278697167	0.6443279341554143	0.6325752765329115	0.008900809940886007
21	1.3515206575393677	0.6909569923759419	0.026267027854919432	0.021093032487736443	entropy	2	auto	6	2	20	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 20}	0.6275698471270427	0.6367949393779652	0.6262519768054824	0.6441750131787032	0.6258897969944635	0.6351173213814922	0.6324808858423412	0.6506722910624835	0.6430266279989454	0.6332718165040865	0.6355250516273004	0.007866196954298387	1482	0.6391329818394845	0.6352958406561219	0.6385764499121266	0.6383421206795548	0.6358923288714449	0.6438007088251663	0.633636976069828	0.640813098620427	0.6396707770715562	0.6396414867754313	0.6384802769321143	0.0027796543729717003
22	2.100032997131348	1.01180086549286	0.03576018810272217	0.017153970446700306	entropy	2	auto	6	2	30	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 30}	0.632577754348972	0.6444385872430153	0.6317870321560358	0.6462836056931998	0.6448721328763511	0.6374901133667282	0.6411811231215396	0.6453994199841814	0.6366991827049828	0.6411811231215396	0.6401910074616547	0.005042211165167693	1332	0.6502636203866432	0.643145869947276	0.6370240187463386	0.6418570591681312	0.6436542573445417	0.6352186520605724	0.6413403239506752	0.6420432910576725	0.6318209777100846	0.6448551594856624	0.6411223229857599	0.0049759704203904105
23	3.1261905670166015	1.257379359302756	0.04969019889831543	0.03185511944952343	entropy	2	auto	6	2	50	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 50}	0.636004217185029	0.6439114391143912	0.6288877174486031	0.6402214022140221	0.6461903506459267	0.6388083311363038	0.6475085684155022	0.6530450830477195	0.6496177168468231	0.6440812022146059	0.6428276028268927	0.006710395646014632	1219	0.6494727592267135	0.6453719976567077	0.6413591095489162	0.6423257176332747	0.6483114144283999	0.6450894818546615	0.6458510295539088	0.6471983831756539	0.6468468996221551	0.649365865088896	0.6461192657789288	0.002588951458950509
24	0.7270426273345947	0.2565852136739448	0.014525628089904786	0.010330570800820728	entropy	2	auto	6	5	10	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 10}	0.6257248286768582	0.6333684765419083	0.620980495519241	0.6373220875065894	0.6243079356709729	0.6293171631953599	0.6303717374110203	0.6314263116266807	0.629580806749275	0.631953598734511	0.6294353441632417	0.004476946229652302	1573	0.635237258347979	0.6335383714118337	0.6291154071470416	0.6340949033391916	0.6319674291907091	0.6389678099645587	0.6279546586215987	0.6260214990773557	0.6311180106030871	0.6333733634047041	0.6321388711108059	0.003587280325446692
25	1.462372398376465	0.7227706669227906	0.020467519760131836	0.011324848883729512	entropy	2	auto	6	5	20	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 20}	0.6336320506062203	0.6418028465998946	0.6378492356352135	0.6447021613073274	0.6361718955971527	0.634590034273662	0.6411811231215396	0.6356446084893225	0.6511995781703137	0.6424993408911153	0.6399272874691762	0.005161861371034691	1345	0.6434387814879906	0.6434387814879906	0.6459871118922086	0.6403925014645577	0.6421018716499224	0.6366245862745672	0.6388506487800591	0.6319674291907091	0.6416918075041739	0.6476084473214024	0.6412101967053581	0.004329080841871346
26	2.2636096239089967	1.1058977904914085	0.03672058582305908	0.01976283725544926	entropy	2	auto	6	5	30	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 30}	0.6230890880337375	0.6389035318924617	0.6296784396415392	0.6452293094359515	0.6361718955971527	0.6403901924597943	0.641972053783285	0.6469812813076721	0.6506722910624835	0.6382810440284735	0.6391369127242551	0.007732391604455189	1375	0.6389572349150556	0.6390158172231986	0.6401288810779144	0.6427357937902753	0.6395829061831815	0.6480770920594007	0.6381183913769368	0.6401980024018042	0.6490436718315222	0.6452066430391611	0.6421064433898451	0.0037825426169779894
27	3.941661262512207	1.6358730295383288	0.05939805507659912	0.03368133158661192	entropy	2	auto	6	5	50	{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 50}	0.6262519768054824	0.6428571428571429	0.6344227727991566	0.6439114391143912	0.6311626680727657	0.6382810440284735	0.6453994199841814	0.6496177168468231	0.6477722119694174	0.6424993408911153	0.6402175733368949	0.007158661098363421	1326	0.6424428822495606	0.6452548330404217	0.639543057996485	0.6444346807264206	0.6407838083243022	0.6451773527430362	0.6402565829940541	0.6439764506019156	0.6450601915585367	0.6411938724700507	0.6428123712704783	0.0021140012464254364
